Date,Customer ID,Product Category,Product Name,Product Price,Page Visits,Number of Conversions,Quantity,Discount,Sales
2023-01-13,4814,Speakers,Congress story season five.,305,8,0,5,0.013951163004957167,1503.7244764174404
2020-09-18,2680,Speakers,East food boy sport physical side option.,1112,6,1,1,0.04184082914292414,1065.4729979930682
2020-10-01,3426,Tablets,White several yet fear article everyone.,1924,5,0,1,0.18556688733999047,1566.9693087578582
2023-08-02,174,Speakers,Candidate last seek church.,1878,3,0,3,0.1771022686110605,4636.205818645285
2023-05-25,4663,Tablets,Hand far down kid per thus.,1461,2,1,3,0.21355018252364757,3447.009549998853
2020-10-21,419,Speakers,Few may make live share body.,1614,7,1,4,0.2004097126041251,5162.154895427769
2023-03-13,2556,Headphones,Particular work church why behind catch.,914,9,1,3,0.2918232280077678,1941.820708802701
2021-08-03,1167,Desktops,Sport but day economy trouble lead.,1638,2,0,1,0.22469457177510924,1269.9502914323712
2023-11-17,1289,Desktops,Worker who least guess perform sport.,1836,9,0,3,0.1887850981009497,4468.171679659969
2023-07-30,3555,Desktops,Mean prevent trade cause admit scene you.,1876,10,0,2,0.14723099567092057,3199.589304242706
2023-12-21,336,Smartphones,Stock budget grow community blue note.,584,3,0,3,0.013673495694875692,1728.0440355425778
2020-10-30,508,Speakers,Doctor suddenly spend safe you anyone sure.,1552,5,1,2,0.2894146371565632,2205.656966266028
2022-07-17,3199,Laptops,Have central wall family image.,980,10,0,5,0.07474184993059727,4533.764935340073
2023-11-28,3201,Speakers,Cell weight picture there surface better.,490,10,1,2,0.13316722239339104,849.4961220544767
2023-06-25,3951,Tablets,Church first her example. Change edge unit.,1233,3,0,1,0.05533044325211345,1164.777563470144
2022-04-12,1647,Laptops,When line factor teacher instead carry candidate.,1842,9,0,2,0.2787439017667985,2657.1074658911143
2022-01-08,128,Laptops,Call senior raise agree there.,852,4,1,3,0.2673066110433291,1872.7643021732508
2020-01-25,1454,Tablets,Artist air whose enter. Fly letter its.,810,6,0,4,0.29353025266532323,2288.961981364353
2020-07-21,1989,Headphones,Eat wrong successful which.,1413,10,0,5,0.12830420183804045,6158.530814014244
2021-05-22,4739,Headphones,Care too whether.,1839,4,1,1,0.16489064653112728,1535.766101029257
2022-04-05,3417,Laptops,Design local soldier ability deep write.,1737,8,0,4,0.27604194904656465,5030.060538024469
2022-10-10,682,Smartphones,Surface style account main break civil security.,592,10,0,1,0.20864122357482262,468.484395643705
2022-06-14,2503,Headphones,Professional page point play agent TV.,529,6,1,3,0.010865839594319037,1569.7559125638156
2021-08-21,3358,Headphones,Side east that loss trade international.,1350,9,0,5,0.18250477602735618,5518.092761815346
2020-04-09,930,Desktops,Military week theory according area citizen.,166,6,1,1,0.04301788382496056,158.85903128505655
2021-02-28,404,Laptops,Amount live if.,960,6,0,4,0.23737734377911898,2928.470999888183
2022-08-21,1501,Laptops,Western owner rich clearly who baby.,1635,4,1,3,0.15062599325314305,4166.179503093334
2022-11-20,4739,Smartphones,Market your center support argue.,1971,4,1,3,0.29094193886064523,4192.660315517005
2020-09-20,3800,Speakers,Author picture firm buy food until accept.,1546,5,0,1,0.2668571933691368,1133.4387790513144
2023-06-02,2069,Headphones,Behavior human seven fund weight.,1124,6,1,1,0.07616620464982667,1038.3891859735947
2023-11-28,3460,Headphones,Order analysis of create industry.,490,6,1,5,0.10340890808684547,2196.648175187229
2023-06-20,1110,Speakers,Success probably recognize news prevent evening.,643,5,0,4,0.22880554299378386,1983.512143419988
2023-07-23,4999,Headphones,Season evening too hospital discover.,178,9,1,1,0.105404838523215,159.23793874286773
2023-08-10,3321,Speakers,Item star analysis yet your those which.,372,1,1,4,0.01816668034315705,1460.9679796493824
2023-04-17,1665,Headphones,World power too father home success.,644,2,0,2,0.015714563968935745,1267.7596416080107
2021-02-05,2892,Laptops,Doctor accept along test professor someone grow.,768,1,1,4,0.12685476635029583,2682.3021577718914
2020-04-14,1925,Headphones,Smile look wind. New agreement item class law.,1442,4,1,4,0.14588960155685135,4926.508778220082
2021-11-30,4773,Speakers,Society lot message sister brother.,866,6,0,2,0.2558926397836704,1288.7939478946828
2020-06-23,2090,Headphones,Science experience level involve of foot.,199,9,0,1,0.25164269065004224,148.9231045606416
2021-01-14,1996,Laptops,If sort rule stage.,429,10,1,2,0.2716929503878177,624.8874485672524
2022-08-07,4633,Speakers,Ask go international. Above play wait fast.,1944,2,1,3,0.021031710660899084,5709.3430634256365
2020-04-26,483,Headphones,Course task minute.,986,6,0,1,0.14169260993889485,846.2910866002496
2021-07-25,1625,Speakers,Involve toward bed risk before.,1148,3,0,5,0.18490813967825653,4678.627278246807
2022-07-12,1678,Speakers,Power kid white whole open outside within.,1719,5,0,4,0.24107492039154466,5218.368847387739
2021-10-25,2458,Smartphones,Detail company tonight.,176,9,1,4,0.03959288385915318,676.1266097631561
2022-06-20,2273,Laptops,Effort behind church room exactly easy.,1346,1,0,4,0.015673193745556955,5299.6155248739215
2023-05-02,3275,Headphones,Able station show prove article ground see.,1768,2,0,1,0.09462579682687068,1600.7015912100926
2021-08-30,4411,Speakers,Fact citizen foreign also information.,500,2,0,1,0.27489255627596804,362.55372186201595
2023-12-22,3438,Smartphones,Likely skill style him government someone.,144,7,0,1,0.006857592478919916,143.01250668303553
2021-11-12,3374,Speakers,Republican lead all finish sit especially down.,751,10,0,5,0.25865198251964827,2783.761805638721
2020-12-25,4649,Tablets,Business center ask. Hear there mother live.,1489,10,0,2,0.013561839030043654,2937.6128433685303
2022-10-16,2703,Smartphones,Night heart hotel word building.,1709,10,0,5,0.21521889246061462,6705.954563924048
2022-05-23,2586,Desktops,Take stuff seek show.,790,7,0,3,0.2919624959420327,1678.0488846173826
2022-02-02,3077,Desktops,Cultural together describe unit thank six.,1995,9,0,3,0.2924057030956308,4234.951866972649
2021-03-22,782,Laptops,Continue everyone whatever.,956,8,0,3,0.04214547289800284,2747.1267837285277
2020-04-21,3943,Smartphones,Late administration west bag other book.,513,7,0,3,0.25454897700919543,1147.2491243828483
2022-12-31,2674,Smartphones,Size produce available article when Mrs learn.,427,10,0,1,0.19846808978694758,342.2541256609734
2023-06-14,3362,Speakers,Operation its over field show.,597,7,1,3,0.0054036275248660615,1781.3221031029648
2021-02-08,1078,Headphones,Weight debate oil growth.,1667,7,0,4,0.2051421171754959,5300.1123626737935
2023-10-05,455,Smartphones,During hospital Congress east car.,1464,3,1,4,0.2247405267760475,4539.9194751994655
2021-12-01,1032,Tablets,Student letter she safe before news month.,1467,10,1,5,0.29172924832475716,5195.1659635379065
2023-09-16,2777,Speakers,Agent small light mind use.,1807,3,1,2,0.11457043814261725,3199.942436552581
2023-01-15,2604,Tablets,Company by provide successful option section put.,1719,4,1,1,0.03170022064847213,1664.5073207052765
2021-03-04,4088,Speakers,Officer station and give great respond center.,476,3,0,5,0.05335757956718251,2253.0089606301053
2022-01-22,4952,Speakers,Pattern likely food role.,910,2,1,2,0.2713680347222517,1326.1101768055019
2021-09-07,4729,Smartphones,Fill produce within prevent.,1338,7,0,4,0.29437998137252147,3776.4783396942653
2022-10-12,2762,Desktops,A break usually position.,81,8,0,1,0.2984357333408847,56.82670559938834
2021-02-05,2911,Laptops,Fish traditional minute paper else modern reduce.,978,2,0,1,0.08537149843666621,894.5066745289404
2022-12-10,4439,Headphones,Total game bar heavy. Hot break national beyond.,264,4,0,4,0.29842938507868855,740.8585693569049
2020-09-28,3994,Headphones,With blue another interview.,298,3,0,1,0.199199333268436,238.63859868600608
2020-01-27,2991,Speakers,Result service instead stand return.,1795,2,1,4,0.0913519265410285,6524.093167435415
2021-09-27,4715,Speakers,Similar mention opportunity lot week yet foot.,1594,2,0,5,0.13912353723680332,6861.185408222677
2021-03-10,3354,Headphones,Chance can senior seven.,386,6,0,1,0.19444293699085702,310.9450263215292
2020-12-07,2403,Tablets,Agree leave just.,1395,6,0,4,0.11344272543238554,4946.989592087289
2023-02-14,3374,Speakers,Those teach present later hair.,1998,1,0,2,0.20825819479933566,3163.800253581855
2021-07-04,2854,Desktops,Worry care bank none part theory government.,761,7,0,1,0.2354780486920214,581.8012049453718
2021-10-07,4010,Desktops,Resource seven it care fine character.,521,2,1,5,0.04515976410491156,2487.3588145067056
2020-03-04,1414,Desktops,Reduce fall hospital future.,393,2,1,5,0.2566554978547369,1460.6719467154421
2023-01-15,923,Smartphones,Image look hundred while yes seat.,598,6,1,5,0.2972857116977339,2101.1157220237756
2020-06-08,3196,Headphones,Activity process party property staff.,1547,1,1,5,0.07917781130920687,7122.5596295232845
2020-08-08,192,Headphones,Decide road rule knowledge show.,1860,1,1,4,0.12746345473347298,6491.671896782961
2020-02-03,1914,Desktops,Almost anything evening. Region mention such.,1420,3,0,3,0.29181262668079183,3016.8782103398266
2020-12-23,2282,Headphones,Certain present memory mother make.,537,3,0,2,0.06505551739686857,1004.1303743157632
2022-02-08,2471,Tablets,Sit various democratic.,166,3,0,4,0.011333230506860437,656.4747349434447
2023-01-09,2620,Smartphones,Card all quality beyond oil PM.,1172,10,1,5,0.26051626209967627,4333.374704095897
2020-02-25,415,Smartphones,Maybe treatment idea.,1305,8,0,5,0.2636229840087056,4804.8600293431955
2020-01-13,2469,Tablets,Adult PM film into.,1965,1,0,4,0.28616291618529693,5610.759478783566
2021-05-30,1980,Tablets,Fund the from name often believe son join.,791,2,0,1,0.2932340764766626,559.0518455069599
2022-01-29,2538,Laptops,Middle animal person manage coach.,297,3,0,1,0.17414423894717848,245.279161032688
2021-04-16,3241,Tablets,Family number human left describe.,1283,10,1,4,0.26752849122439415,3759.0437830364094
2021-04-20,612,Headphones,Probably few dog arrive hard nation.,1709,3,0,2,0.007309428600248046,3393.016373044352
2022-07-01,4993,Tablets,Something trouble section many hit step line.,232,1,1,3,0.17434682599459903,574.654609107759
2021-11-02,641,Speakers,Well floor talk agency. You answer parent pretty.,1182,10,1,2,0.12478538005605806,2069.0073615474785
2020-02-28,521,Speakers,Information think someone race.,1517,3,1,1,0.09794127192826968,1368.4230904848148
2023-05-11,3121,Desktops,Decide single respond war heart bag.,1963,5,0,1,0.13238482431025023,1703.1285898789788
2023-04-15,4570,Desktops,Mind top road after impact.,1366,6,1,2,0.18407919008716508,2229.095652681865
2022-03-10,2113,Desktops,Cover wind through standard evening.,86,1,0,5,0.28133063158707733,309.02782841755675
2021-05-22,197,Desktops,Three life loss sport per.,1806,7,0,1,0.1395866645727102,1553.9064837816854
2020-07-29,4144,Smartphones,Check which eye court mind day fast share.,679,6,1,5,0.06500508975063969,3174.3077202965783
2023-05-11,767,Speakers,Consumer debate her herself stock.,953,6,0,4,0.29555002565302807,2685.363302210657
2022-10-13,2744,Smartphones,Discuss up see inside sell teacher.,1946,9,0,2,0.28238771926807976,2792.946996608634
2022-06-26,1989,Desktops,Ready hospital production threat plant thousand.,419,7,0,2,0.05177676855894046,794.6110679476079
2021-10-01,44,Tablets,Test kind century.,504,6,0,1,0.03463288510282453,486.5450259081764
2023-07-19,4156,Desktops,Hospital woman notice expect away truth model.,719,6,1,4,0.2768119579979503,2079.8888087978953
2020-01-27,2476,Headphones,Western coach cover face politics me.,1924,6,0,4,0.09994231920796816,6926.843911375478
2021-09-27,2215,Smartphones,Child rich join wind world.,184,6,0,1,0.1851999537337786,149.92320851298473
2021-04-25,3897,Laptops,Someone ground class natural pay its.,229,6,0,5,0.21069687046084043,903.7520833223377
2022-05-08,794,Headphones,Finally same red trouble newspaper myself.,780,5,0,1,0.09826712400588361,703.3516432754108
2021-12-25,4026,Smartphones,Government down day professor.,1856,9,0,4,0.06383694630573787,6950.074510626202
2022-08-16,2687,Speakers,Event task perform should million hot perhaps.,560,9,0,1,0.19211477234538868,452.41572748658234
2021-08-10,72,Tablets,Scene example tough better.,142,2,0,2,0.12332605469611015,248.97540046630473
2022-10-09,4216,Laptops,Back short until account card.,397,7,1,2,0.23969445686868754,603.6826012462622
2021-06-29,2556,Tablets,Particularly work conference word.,644,7,1,2,0.05443780073022314,1217.8841126594727
2021-10-12,4429,Headphones,Candidate agency push.,766,5,0,1,0.15036468507132578,650.8206512353644
2021-11-08,3004,Desktops,Imagine up citizen second crime green sea.,1043,1,1,5,0.21545276379304368,4091.413836819277
2020-07-01,4997,Laptops,Many laugh peace run have human.,1755,3,0,3,0.014649227621371696,5187.871816573478
2022-08-25,3804,Laptops,Ahead often nature director apply audience.,357,5,0,5,0.0037462953106561225,1778.3128628704787
2022-11-14,4570,Laptops,More style bed gun consumer history two mission.,1488,3,0,4,0.12615207137711784,5201.142871163394
2023-04-23,2943,Smartphones,Others choose word and.,1854,6,0,2,0.16362699086493493,3101.2711178728214
2021-01-26,2120,Smartphones,Last send recent central receive.,236,5,1,4,0.1995631086179355,755.612425464669
2023-02-26,1025,Smartphones,Let another draw range kind.,605,2,1,1,0.03206684520818271,585.5995586490494
2022-09-19,1754,Headphones,Right man market want.,605,1,1,2,0.1292109976425518,1053.6546928525122
2020-12-20,4549,Tablets,Interesting large yet business.,1557,10,1,1,0.16323575792771283,1302.8419249065512
2020-01-01,3673,Desktops,We consumer civil window control table.,1405,2,1,5,0.06339068295328887,6579.680452253146
2023-12-09,627,Desktops,Nothing American one.,116,6,0,1,0.05032349419094727,110.16247467385011
2020-06-18,3935,Smartphones,Ever fill detail wear huge get speech.,1521,4,0,1,0.2751139294644027,1102.5517132846435
2021-09-18,2627,Tablets,Entire view game region their end.,1516,7,0,2,0.152378366983032,2569.988791307447
2023-10-21,1588,Headphones,Bring bill news everything office catch way seem.,504,6,0,5,0.0845224152526404,2307.003513563346
2020-06-04,2479,Speakers,Force get baby child simple get.,1394,5,1,4,0.2286990023438585,4300.774362930645
2020-05-08,3781,Speakers,Citizen provide debate evening.,373,5,0,2,0.21450310342241205,585.9806848468805
2021-12-12,3178,Headphones,Cause book air onto heavy mission unit house.,544,3,1,1,0.22606029936711433,421.0231971442898
2022-06-18,262,Speakers,Right prove upon market win capital sell.,717,5,1,5,0.22161124443758545,2790.5236886912558
2021-02-05,4081,Desktops,Before stock community reality kind.,734,7,1,3,0.11582644249534553,1946.9501736252491
2020-05-10,1780,Smartphones,Social present about executive.,1059,5,0,4,0.12444104177770944,3708.867747029623
2020-05-16,2144,Headphones,Exactly movement perform.,1936,2,0,3,0.23538221938433965,4440.900069815755
2022-10-06,1320,Headphones,Shake edge game back civil work pattern.,324,8,1,5,0.01905133318327704,1589.1368402430912
2021-02-23,2010,Smartphones,Light develop five fine onto around vote.,1514,9,1,1,0.03626331437122201,1459.0973420419698
2023-10-21,4189,Headphones,Change theory change meet hour.,600,2,0,2,0.13667233327585482,1035.9932000689741
2021-05-01,227,Speakers,Office what perhaps according first.,1045,4,0,2,0.20472861617069235,1662.117192203253
2021-08-24,3603,Desktops,Focus suggest north task. Return water somebody.,1383,5,0,4,0.1852636788257041,4507.121328736205
2022-06-30,4870,Speakers,Tax act activity address.,1053,1,0,4,0.18504494755990772,3432.5906808776685
2023-09-22,4992,Headphones,Car make ago bring successful be.,915,7,0,1,0.1036724430027849,820.1397146524519
2020-08-08,4747,Desktops,Both ever more create.,827,2,1,3,0.09218617505803338,2252.286099681019
2022-08-05,4377,Speakers,Break company physical against.,710,8,1,1,0.20876320914957133,561.7781215038043
2021-12-16,4861,Desktops,He onto sell region wrong foreign something.,567,5,1,2,0.19828560708488044,909.1441215657456
2023-06-19,4557,Tablets,Republican forget third either.,268,3,1,4,0.0429149885086015,1025.995132318779
2021-04-01,632,Headphones,Begin why speech world.,432,6,1,3,0.06779001485262962,1208.1441407509922
2020-12-08,3154,Laptops,Let Democrat crime structure news them.,1802,9,1,3,0.04922760283242676,5139.8755790879
2020-11-26,2275,Desktops,Teach maybe great send.,1181,3,0,4,0.23550942364367328,3611.4534827072875
2022-07-21,1737,Headphones,Total finally say operation.,777,7,0,1,0.16736537537027354,646.9571033372974
2023-11-10,1757,Desktops,With almost away dream performance.,793,9,1,4,0.16347520456968243,2653.4566511049675
2020-06-08,707,Smartphones,Good may do official will.,197,4,1,4,0.17615510258208744,649.1897791653151
2023-06-16,3928,Smartphones,Structure sing special him stay.,1492,8,0,2,0.17568380391525668,2459.759529116874
2021-07-16,3022,Desktops,Project detail wind couple chair team.,688,8,0,5,0.14812037227728486,2930.46591936614
2021-03-16,2274,Desktops,Sit some wide. Everything rock let number.,483,9,1,1,0.2511337002848833,361.7024227624014
2021-12-26,4381,Desktops,Can total summer.,557,6,0,5,0.2710422280097361,2030.147394992885
2023-03-30,4636,Speakers,Page possible term performance action.,1515,8,0,3,0.2944315436671633,3206.8086340327427
2020-01-20,2942,Headphones,Method economy citizen then big week.,1017,4,0,3,0.2898791882224303,2166.578596733365
2022-08-04,3236,Headphones,Ago black you girl about.,1120,1,0,5,0.08939205490527431,5099.404492530463
2021-05-26,2440,Laptops,Sort town old admit.,617,2,1,5,0.046053065682515035,2942.9262923694414
2020-11-10,415,Desktops,Everybody group might ok near help.,317,5,0,2,0.08693936410482384,578.8804431575417
2022-05-26,1715,Headphones,Ball artist federal family dog grow.,1693,5,0,3,0.06942590548609869,4726.385826036105
2020-12-27,3306,Tablets,Network world parent task itself by.,1125,4,1,4,0.05068545389536287,4271.915457470867
2021-05-19,1275,Headphones,Hand create over.,1513,5,1,3,0.14224731955721318,3893.3394165298096
2023-07-02,968,Speakers,Position far beautiful too night.,133,4,1,2,0.049342872765150356,252.87479584447001
2020-05-17,276,Desktops,Growth why agree into ok run leader.,1934,4,1,3,0.11636037065561157,5126.877129456142
2020-01-06,2994,Smartphones,Million real happen tax.,226,5,0,1,0.1362577259205969,195.2057539419451
2023-08-29,1715,Desktops,Game read realize society.,1994,9,0,2,0.09879838764111849,3593.9920300872195
2020-07-02,2729,Tablets,Same church certainly case environment.,1731,8,0,1,0.13803041090349327,1492.069358726053
2022-01-01,1734,Headphones,Add staff subject mother wall resource.,118,8,1,4,0.2689030897481606,345.0777416388682
2023-02-24,854,Smartphones,College pull body room first firm consumer.,1553,9,0,4,0.1739909523124169,5131.168204235266
2020-07-18,2480,Tablets,Shoulder nearly will cold have treatment past.,1506,7,0,2,0.29305150865597407,2129.328855928206
2022-09-15,2075,Laptops,Record two green task candidate even.,1015,4,0,1,0.06847600494771673,945.4968549780675
2021-01-23,2004,Desktops,Idea live low quickly. Little much pay support.,1061,4,1,3,0.22852885739085338,2455.592646924914
2020-07-28,3126,Laptops,Hand represent beat various simple age above.,1567,6,0,1,0.28812289421868476,1115.511424759321
2021-07-08,4096,Headphones,I rather well industry question data.,1866,6,0,2,0.04622344262286815,3559.494112131456
2020-05-09,2551,Smartphones,Front black price including answer later.,652,3,1,1,0.02049555843343004,638.6368959014036
2020-09-12,2860,Smartphones,Discuss through professional learn.,1507,7,0,2,0.17260054069421127,2493.781970347647
2020-01-28,4629,Smartphones,Magazine industry author figure.,1698,1,1,5,0.07277435302398148,7872.1457428263975
2021-08-21,4809,Headphones,Once life movie bag across near foreign.,800,10,1,2,0.2909873848771112,1134.4201841966221
2021-05-03,4494,Smartphones,Share purpose industry common.,1767,1,0,4,0.10130382876597553,6351.984538282085
2021-04-27,187,Smartphones,Bag force science recent upon.,1566,6,1,3,0.08136576354513259,4315.743642864967
2020-07-15,1899,Laptops,Half not set attack life party west brother.,601,10,1,1,0.2381907796934585,457.84734140423143
2022-03-07,3898,Tablets,Middle go race painting.,1468,1,1,2,0.06868698884153296,2734.3350007612594
2023-12-25,2425,Headphones,Big receive color manage man rich through so.,1898,8,1,1,0.11944559703728591,1671.2922568232314
2021-09-22,130,Desktops,Technology her newspaper shake class begin.,1790,8,0,2,0.264380825809417,2633.516643602287
2023-07-18,4858,Desktops,School than beautiful nor rise everyone.,412,3,0,3,0.1973306159966034,992.0993586281982
2020-01-27,4417,Headphones,From money their fill according.,1502,9,1,3,0.21126208477605246,3554.053045999108
2021-01-05,3659,Desktops,Foreign crime relationship best her.,252,4,1,3,0.265837168598993,555.0271005391613
2021-01-26,3248,Speakers,Six pressure professor inside brother since note.,965,8,0,3,0.0952373408086249,2619.287898359031
2023-01-08,1907,Tablets,Respond that term bit successful.,1258,2,0,1,0.09376206854696381,1140.0473177679196
2023-12-12,313,Tablets,Nor this century guess include small attack.,1526,4,1,4,0.19207323878922763,4931.584950430554
2022-11-22,1457,Tablets,Story choose result else trip bag.,1061,5,1,2,0.032364614143158686,2053.322288788217
2021-03-04,1115,Speakers,For national four gas director imagine police.,908,6,0,5,0.12572159356058474,3969.2239652349454
2021-12-29,121,Speakers,Main learn positive training page late yes catch.,671,9,1,5,0.28316519217255304,2404.9807802610844
2022-03-18,335,Headphones,Exist every interest suffer happy my child.,892,3,1,3,0.09147346698962627,2431.2170023357603
2021-04-21,4524,Speakers,Answer strong economy hand history even.,804,6,1,2,0.18279380955748814,1314.0675542315591
2022-05-07,4526,Speakers,Participant mission help enough art fine.,225,10,0,4,0.03067051148675034,872.3965396619246
2023-12-04,1892,Speakers,Third car word daughter buy television buy.,1309,5,1,3,0.2754072185016467,2845.4758529440332
2023-04-24,3930,Desktops,Relationship nice recent similar check trade.,1216,9,0,3,0.08672377288517182,3331.631676514893
2021-09-27,2104,Smartphones,Woman buy church one.,1737,8,0,4,0.18775311045490942,5643.49138855929
2021-01-01,1252,Tablets,Author something message according of.,1201,6,1,3,0.06004226979690714,3386.667701921743
2023-11-17,1037,Smartphones,Beyond respond research.,311,8,0,5,0.26132467430901163,1148.640131449487
2020-04-26,4193,Speakers,Compare paper reflect fact.,1740,3,0,1,0.1642127398493092,1454.2698326622021
2020-05-15,3918,Tablets,Three truth city within.,1401,1,0,5,0.15081314015789016,5948.553953193979
2021-01-06,3045,Smartphones,Event could green account.,907,8,0,4,0.196032131585988,2916.7954266060356
2021-09-08,1935,Smartphones,Blood career wait wonder every report.,1225,3,1,4,0.15930704389465258,4119.395484916203
2021-02-04,4883,Headphones,Best lay hope modern stage pattern school all.,156,1,0,5,0.2745387689070306,565.8597602525161
2023-08-14,4034,Desktops,Build sport great political.,793,9,0,3,0.017909295006740687,2336.393787178964
2023-05-03,859,Speakers,Wonder area nearly station kind.,1202,10,1,2,0.13577454405790662,2077.5979960847926
2020-01-09,60,Speakers,Agency catch under trip test medical sea.,1634,7,1,2,0.10637278576931997,2920.3737361058625
2022-06-16,4816,Headphones,Republican produce over.,1014,8,0,4,0.21992044750555242,3164.0026649174797
2022-03-06,3935,Smartphones,She explain sometimes shake.,1140,3,0,5,0.29913652305677846,3994.921818576363
2022-11-24,2736,Laptops,Action subject senior sea win large.,1426,9,0,4,0.18339850069300961,4657.894952047073
2021-05-25,1333,Tablets,Several peace ready group.,1930,10,0,1,0.22135825576011547,1502.778566382977
2020-05-26,98,Desktops,Least environment test debate employee treat.,665,2,1,1,0.07455696962790322,615.4196151974444
2023-08-28,4362,Tablets,Yard hard few station listen head.,1112,4,1,2,0.2537096067989723,1659.7498344790854
2023-01-19,3465,Tablets,Type society suggest check well morning near add.,768,1,1,3,0.11188452138351775,2046.218062732375
2023-07-06,1905,Desktops,Head even week which. Standard receive mind.,289,3,0,5,0.06917386608384457,1345.0437635088447
2022-12-02,3844,Speakers,Allow his successful and describe always.,1669,2,0,3,0.20277402287010834,3991.7104674893676
2021-11-17,2251,Headphones,Police image choose teach.,1966,6,1,4,0.18781393882812517,6387.031185055624
2023-08-01,690,Speakers,Since reduce owner so.,743,5,0,4,0.1501634450801778,2525.7142412217117
2023-05-07,4804,Headphones,Where save budget where year most.,1637,4,1,1,0.09398993340264018,1483.138479019878
2020-10-10,1376,Desktops,Ground wall else student prepare manager crime.,299,1,1,5,0.22412455173976217,1159.9337951490554
2022-07-21,3983,Smartphones,Attorney trouble every.,1398,5,1,1,0.2360036403561635,1068.0669107820834
2023-09-23,2390,Speakers,Kid year his dream. Change check return indicate.,431,8,1,5,0.20515830454667608,1712.883853701913
2021-07-09,712,Tablets,Present traditional simple affect.,1505,2,0,1,0.044908644762143846,1437.4124896329736
2020-01-23,4537,Headphones,Per take water husband.,1016,5,1,5,0.25556590754554676,3781.7251896686225
2023-07-01,3364,Headphones,Believe wrong still despite best girl.,982,8,0,3,0.011917759910729442,2910.890279302991
2020-12-19,1759,Headphones,Moment drug Mr act realize ever question.,878,8,0,4,0.2639121327863053,2585.1405896544957
2023-11-24,630,Smartphones,Congress too return. Seek scientist adult.,281,10,0,3,0.012289400111503701,832.6400357060024
2020-08-27,380,Speakers,Clear player guy.,1869,7,0,1,0.2128793715903243,1471.1284544976838
2023-01-13,670,Desktops,President leader ready free never tell suggest.,206,1,1,1,0.1570184682015954,173.65419555047134
2020-02-08,4537,Headphones,Agree society especially mission evening.,1913,6,0,5,0.1163220960008398,8452.379151751968
2023-10-13,4381,Desktops,Far paper rule article floor compare up.,110,5,0,1,0.24182576663027447,83.39916567066982
2023-09-22,1907,Smartphones,Current bag picture gas level hot.,860,8,0,1,0.05288805298743506,814.5162744308059
2021-02-26,523,Smartphones,Trouble someone music sit involve wonder.,304,3,0,1,0.11047916009830856,270.41433533011417
2021-11-28,1860,Speakers,Decide dark cause treat.,179,6,1,2,0.23553564084087597,273.6782405789664
2020-08-23,3255,Desktops,Lead local more money event check travel senior.,448,5,0,2,0.029340266729354803,869.7111210104981
2021-07-29,711,Tablets,Conference carry American crime entire.,1686,6,0,3,0.18857104045385464,4104.207677384403
2022-10-22,2653,Laptops,Memory do wrong perform manage.,1367,4,0,3,0.10605587295789705,3666.064864999664
2021-06-27,3004,Tablets,Film meet eat mention them size.,1262,1,1,2,0.00856352465762995,2502.385663764142
2022-04-29,1375,Speakers,Plant consumer poor TV during.,642,9,0,3,0.15578249067952266,1625.9629229512393
2021-08-04,3709,Tablets,Artist thousand question western company.,1404,5,0,4,0.2608473343867599,4151.081370083956
2020-09-20,18,Speakers,Study standard tough.,367,1,1,3,0.03163274894106346,1066.1723434158891
2021-04-04,4080,Speakers,Ok idea camera voice call next.,1375,8,0,3,0.11554525026240389,3648.375842667584
2021-01-11,3133,Tablets,Drop message center hard size suddenly.,1003,3,1,3,0.18831868128496823,2442.3490880135305
2020-10-20,3210,Smartphones,Reveal state customer quite.,70,1,0,2,0.08964608889059987,127.44954755531602
2020-05-17,4286,Speakers,Enjoy happy certain experience well laugh lose.,826,1,1,1,0.2579168769151299,612.9606596681027
2021-12-21,3209,Headphones,Unit executive bad.,927,3,1,4,0.292223587906366,2624.434936043195
2023-11-12,4772,Laptops,Month mission rock will beat.,1196,10,0,5,0.04032364113269158,5738.864626026504
2020-07-17,3189,Laptops,Make draw career back middle provide for speak.,782,5,1,2,0.0023055630831573136,1560.394099337942
2022-10-21,3158,Speakers,Which car even face blue front.,610,5,1,1,0.19048991297128845,493.801153087514
2020-09-01,4849,Laptops,Describe film few. Civil big easy offer.,305,4,1,4,0.2905483134342942,865.531057610161
2023-06-25,4770,Laptops,Agency paper ever force.,1386,7,0,2,0.011234020363452646,2740.859295552509
2020-02-27,4520,Smartphones,Investment low message.,577,7,0,1,0.20370742700601507,459.4608146175293
2022-01-15,3508,Speakers,Between watch up employee figure tough argue TV.,1562,1,0,4,0.20995326278717533,4936.2120141057285
2022-09-09,4107,Smartphones,Yet lawyer few gun. Window could seat rather.,1689,7,0,1,0.15131716729572178,1433.425304437526
2020-05-22,3865,Tablets,Apply hand discussion generation.,1137,8,1,2,0.030307868400504145,2205.0799072572536
2020-05-03,2304,Speakers,Huge like executive assume responsibility.,986,9,0,2,0.10983613959292982,1755.4031327227424
2021-11-14,1710,Smartphones,Step produce example.,1840,1,1,5,0.28559599611352676,6572.516835755553
2022-08-24,1934,Tablets,Claim paper relate.,1835,10,0,4,0.17863782160781333,6028.79838939865
2023-01-06,2444,Laptops,Anything everything by doctor foreign leg.,854,3,0,3,0.10869789628699895,2283.5159897127087
2023-12-01,879,Headphones,Those appear face yourself.,1957,1,1,1,0.11497338788526568,1731.9970799085352
